RLYCODE,DIVCODE,SECTION,LINE,FRACTURE_DATE,FRACTURE_TIME,RAIL_SECTION,ANNUAL_GMT,SPEED,LAYINGDATE,GMTCARRIED,ASSETTYPE,USFDCLASSIFICATION,KM,METER,LRRR,AXLELOAD,TRACK_TYPE,STRAIGHT_CURVE,TESTING_FREQ,USFDTESTDATE
NR,MB,BE-MB,DN,30/6/2022,12:00,60KG,63.83,100,1/3/2021,43.68,LWR,GR,1392,883,LR,22.9,LWR,CURVE,2,22/4/2022
NR,MB,BE-MB,DN,22/1/2019,9:25,52KG,30.83,100,1/11/2008,276.58,SEJ,GR,1310,901,RR,22.9,LWR,CURVE,3,5/12/2018
NR,MB,BE-MB,DN,12/5/2019,7:10,52KG,30.83,100,1/8/2006,337.24,SEJ,GR,1349,906,RR,22.9,LWR,CURVE,3,20/4/2019
NR,MB,BE-MB,DN,16/7/2018,1:25,52KG,31.42,100,1/2/1992,540.65,SEJ,GR,1385,908,RR,22.9,SWR,STRAIGHT,3,12/5/2018
NR,MB,BE-MB,DN,30/8/2021,8:17,52KG,72.76,100,1/5/2008,372.93,SEJ,GR,1353,908,RR,22.9,LWR,STRAIGHT,3,23/6/2021
NR,MB,BE-MB,DN,11/4/2018,17:50,52KG,31.42,100,1/8/2015,73.75,RAIL,GR,1364,915,LR,22.9,LWR,STRAIGHT,3,8/2/2018
NR,MB,BE-MB,DN,11/10/2020,22:40,52KG,30.83,100,1/2/2008,353.07,SEJ,GR,1379,917,LR,22.9,LWR,STRAIGHT,2,5/10/2020
NR,MB,BE-MB,DN,28/7/2020,8:00,52KG,30.83,100,1/6/2007,358.28,SEJ,GR,1308,919,LR,22.9,LWR,STRAIGHT,3,12/5/2020
NR,MB,BE-MB,DN,3/3/2020,8:30,52KG,30.83,100,1/2/2008,334.74,SEJ,GR,1376,924,RR,22.9,LWR,STRAIGHT,2,30/1/2020
NR,MB,BE-MB,DN,27/12/2022,2:30,60KG,63.83,100,1/1/2022,30.83,CURVE,GR,1385,937,LR,22.9,LWR,STRAIGHT,3,5/12/2022
NR,MB,BE-MB,DN,17/11/2017,8:50,52KG,30.32,100,1/8/2006,287.68,RAIL,GR,1349,937,RR,22.9,LWR,CURVE,3,4/11/2017
NR,MB,BE-MB,DN,25/1/2020,1:57,52KG,30.83,100,1/5/2008,324.6,SEJ,GR,1353,968,RR,22.9,LWR,STRAIGHT,3,14/1/2020
NR,MB,BE-MB,DN,28/12/2020,19:30,52KG,30.83,100,1/2/2008,358.3,SEJ,GR,1379,972,LR,22.9,LWR,STRAIGHT,2,5/10/2020
NR,MB,BE-MB,DN,13/4/2022,8:35,60KG,63.83,100,1/7/2018,118.62,SEJ,GR,1394,973,RR,22.9,FP/SR,STRAIGHT,2,28/1/2022
NR,MB,BE-MB,DN,15/11/2020,4:10,52KG,30.83,100,1/7/2007,367.12,LWR,GR,1308,980,RR,22.9,LWR,STRAIGHT,3,9/11/2020
NR,MB,BE-MB,DN,20/9/2021,3:40,52KG,72.76,100,1/6/2007,393.46,SEJ,GR,1312,5123,LR,22.9,LWR,CURVE,3,28/7/2021
NR,MB,BE-MB,DN,15/6/2019,8:15,52KG,30.83,100,1/4/2011,247.85,SEJ,GR,1385,7026,RR,22.9,LWR,STRAIGHT,3,7/5/2019
NR,MB,BE-MB,UP,30/7/2019,14:30,52KG,34.62,100,1/12/2008,336.1,SEJ,GR,1355,10,RR,22.9,LWR,STRAIGHT,3,4/6/2019
NR,MB,BE-MB,UP,17/12/2020,2:35,60KG,34.62,100,1/6/2008,394.87,SEJ,GR,1374,27,RR,22.9,LWR,STRAIGHT,3,13/11/2020
NR,MB,BE-MB,UP,20/2/2021,23:55,60KG,57.6,100,1/6/2008,400.73,SEJ,GR,1374,32,LR,22.9,SWR,STRAIGHT,3,10/2/2021
NR,MB,BE-MB,UP,20/11/2023,11:20,60KG,39.626,100,1/10/2018,240,CURVE,GR,1386,36,LR,22.9,LWR,STRAIGHT,3,26/9/2023
NR,MB,BE-MB,UP,17/12/2017,6:30,52KG,34.02,100,1/12/2008,273.56,RAIL,OBS Joggled Plate,1359,44,RR,22.9,SWR,STRAIGHT,3,26/10/2017
NR,MB,BE-MB,UP,16/4/2019,3:55,52KG,34.62,100,1/1/2016,109.8,RAIL,GR,1339,58,LR,22.9,SWR,STRAIGHT,3,12/2/2019
NR,MB,BE-MB,UP,7/11/2020,5:25,52KG,34.62,100,1/1/2009,379.95,SEJ,GR,1387,83,RR,22.9,LWR,STRAIGHT,3,2/11/2020
NR,MB,BE-MB,UP,13/1/2023,6:50,60KG,39.665,100,1/6/2008,508.18,SEJ,GR,1373,102,LR,22.9,LWR,CURVE,3,21/10/2022
NR,MB,BE-MB,UP,4/1/2018,4:50,52KG,35.16,100,1/11/2002,394.22,RAIL,GR,1333,112,RR,22.9,SWR,CURVE,3,21/11/2017
NR,MB,BE-MB,UP,2/9/2019,4:05,52KG,34.62,100,1/3/2007,378.15,SEJ,GR,1397,118,LR,22.9,LWR,CURVE,3,15/7/2019
NR,MB,BE-MB,UP,26/6/2025,16:25,60KG,34.347,100,1/7/2019,257,CURVE,GR,1364,125,RR,22.9,LWR,STRAIGHT,3,11/6/2025
NR,MB,BE-MB,UP,3/3/2015,8:00,52KG,29.3,100,1/12/2006,253.43,RAIL,GR,1331,136,RR,22.9,FP/SR,STRAIGHT,3,14/1/2015
NR,MB,BE-MB,UP,3/8/2015,8:05,52KG,29.3,100,1/12/1994,459.95,RAIL,GR,1345,142,RR,22.9,LWR,STRAIGHT,3,1/7/2015
NR,MB,BE-MB,UP,4/1/2019,6:20,52KG,34.62,100,1/4/2012,222.63,SEJ,GR,1390,142,RR,22.9,LWR,STRAIGHT,3,26/11/2018
NR,MB,BE-MB,UP,4/11/2020,2:40,52KG,34.62,100,1/2/2007,423.02,SEJ,GR,1326,153,RR,22.9,LWR,STRAIGHT,3,1/9/2020
NR,MB,BE-MB,UP,3/12/2024,7:00,60KG,35.801,100,1/9/2024,19,CURVE,GR,1393,155,RR,22.9,FP/SR,CURVE,3,12/11/2024
NR,MB,BE-MB,UP,6/7/2018,6:30,52KG,35.16,100,1/11/2014,114.45,SEJ,GR,1350,159,LR,22.9,LWR,CURVE,3,8/6/2018
NR,MB,BE-MB,UP,3/11/2020,4:40,52KG,34.62,100,1/2/2007,423.02,SEJ,GR,1326,161,RR,22.9,LWR,STRAIGHT,3,1/9/2020
NR,MB,BE-MB,UP,20/8/2018,0:15,52KG,35.16,100,1/12/2006,344.3,SEJ,GR,1333,180,LR,22.9,FP/SR,STRAIGHT,3,11/8/2018
NR,MB,BE-MB,UP,25/12/2017,7:50,52KG,34.02,100,1/1/2009,271.85,RAIL,GR,1387,189,LR,22.9,LWR,STRAIGHT,3,3/12/2017
NR,MB,BE-MB,UP,4/12/2018,1:50,52KG,35.16,100,1/2/2012,226.03,SEJ,GR,1388,202,RR,22.9,LWR,STRAIGHT,3,26/11/2018
NR,MB,BE-MB,UP,29/7/2020,23:40,52KG,34.62,100,1/2/2007,411.3,SEJ,GR,1340,208,LR,22.9,SWR,STRAIGHT,3,9/7/2020
NR,MB,BE-MB,UP,14/11/2018,4:50,52KG,35.16,100,1/2/2007,347.91,SEJ,GR,1326,221,RR,22.9,LWR,STRAIGHT,3,14/9/2018
NR,MB,BE-MB,UP,30/10/2019,6:25,52KG,34.62,100,1/2/2007,387.86,SEJ,GR,1326,222,LR,22.9,LWR,STRAIGHT,3,9/9/2019
NR,MB,BE-MB,UP,1/11/2020,11:50,52KG,34.62,100,1/12/2008,381.66,SEJ,GR,1355,243,RR,22.9,LWR,STRAIGHT,3,16/8/2020
NR,MB,BE-MB,UP,25/6/2019,7:30,52KG,34.62,100,1/7/2013,196.5,LWR,GR,1339,257,LR,22.9,FP/SR,STRAIGHT,3,11/5/2019
NR,MB,BE-MB,UP,28/10/2019,10:35,52KG,34.62,100,1/2/2007,384.93,SEJ,GR,1326,264,LR,22.9,LWR,STRAIGHT,3,9/9/2019
NR,MB,BE-MB,UP,30/11/2018,12:15,52KG,35.16,100,1/12/1992,577.63,SEJ,GR,1365,266,RR,22.9,SWR,STRAIGHT,3,10/9/2018
NR,MB,BE-MB,UP,12/6/2017,5:05,52KG,34.02,100,1/6/2002,384.8,RAIL,GR,1379,295,RR,22.9,LWR,STRAIGHT,3,14/3/2017
NR,MB,BE-MB,UP,29/8/2020,3:20,52KG,34.62,100,1/12/2002,489.56,SEJ,GR,1340,297,LR,22.9,SWR,STRAIGHT,3,9/7/2020
NR,MB,BE-MB,UP,29/8/2020,3:20,52KG,34.62,100,1/12/2015,160.36,SEJ,GR,1340,297,RR,22.9,SWR,STRAIGHT,3,9/7/2020
NR,MB,BE-MB,UP,21/2/2020,12:55,52KG,34.62,100,1/2/2000,516.32,LWR,GR,1353,303,LR,22.9,LWR,STRAIGHT,3,30/11/2019
NR,MB,BE-MB,UP,9/4/2018,23:35,52KG,35.16,100,1/3/2007,327.33,RAIL,GR,1397,304,LR,22.9,SWR,CURVE,3,26/3/2018
NR,MB,BE-MB,UP,20/1/2021,4:30,52KG,57.6,100,1/1/2014,382.49,SEJ,GR,1359,307,LR,22.9,FP/SR,STRAIGHT,3,18/11/2020
NR,MB,BE-MB,UP,1/1/2020,2:25,60KG,34.62,100,1/6/2008,362.64,SEJ,GR,1372,308,RR,22.9,LWR,STRAIGHT,3,25/11/2019
NR,MB,BE-MB,UP,20/11/2022,7:00,60KG,57.12,100,1/2/2021,63.47,CURVE,GR,1333,321,LR,22.9,LWR,CURVE,3,10/10/2022
NR,MB,BE-MB,UP,2/11/2021,8:40,60KG,57.6,100,1/2/2021,28.85,LWR,GR,1333,321,LR,22.9,LWR,CURVE,3,16/10/2021
NR,MB,BE-MB,UP,3/12/2014,8:10,52KG,27.4,100,1/1/1995,409.52,RAIL,GR,1342,324,LR,22.9,LWR,CURVE,3,6/11/2014
NR,MB,BE-MB,UP,17/1/2016,7:20,52KG,31.6,100,1/12/1992,514.03,RAIL,GR,1360,324,LR,22.9,LWR,STRAIGHT,3,5/12/2015
NR,MB,BE-MB,UP,27/4/2019,5:18,52KG,34.62,100,1/5/2000,482.51,SEJ,GR,1398,325,LR,22.9,SWR,STRAIGHT,3,25/2/2019
NR,MB,BE-MB,UP,20/3/2017,1:05,52KG,34.02,100,1/12/1994,482.37,RAIL,GR,1344,327,LR,22.9,LWR,STRAIGHT,3,21/2/2017
NR,MB,BE-MB,UP,17/6/2015,0:50,52KG,29.3,100,1/3/2007,257.55,RAIL,GR,1397,329,LR,22.9,SWR,CURVE,3,13/5/2015
NR,MB,BE-MB,UP,19/11/2019,3:15,52KG,34.62,100,1/12/1992,617.58,SEJ,GR,1365,335,RR,22.9,SWR,STRAIGHT,3,5/9/2019
NR,MB,BE-MB,UP,2/12/2017,10:00,52KG,34.02,100,1/12/1992,544.64,RAIL,GR,1365,348,LR,22.9,SWR,STRAIGHT,3,9/10/2017
NR,MB,BE-MB,UP,19/10/2019,7:15,52KG,34.62,100,1/2/2007,384.93,SEJ,GR,1326,348,LR,22.9,LWR,STRAIGHT,3,9/9/2019
NR,MB,BE-MB,UP,19/9/2018,5:10,52KG,35.16,100,1/12/1979,746.62,SEJ,GR,1333,350,LR,22.9,SWR,CURVE,3,11/8/2018
NR,MB,BE-MB,UP,15/11/2020,9:35,52KG,34.62,100,1/1/2014,376.63,SEJ,GR,1359,352,LR,22.9,FP/SR,STRAIGHT,3,18/8/2020
NR,MB,BE-MB,UP,13/9/2019,11:25,52KG,34.62,100,1/1/2014,335.61,SEJ,GR,1359,366,LR,22.9,FP/SR,STRAIGHT,3,3/9/2019
NR,MB,BE-MB,UP,9/10/2020,8:00,52KG,34.62,100,1/12/2008,378.73,SEJ,GR,1359,367,RR,22.9,FP/SR,STRAIGHT,3,18/8/2020
NR,MB,BE-MB,UP,13/3/2020,8:20,52KG,34.62,100,1/12/2008,358.22,SEJ,GR,1359,370,RR,22.9,FP/SR,STRAIGHT,3,26/2/2020
NR,MB,BE-MB,UP,4/7/2015,0:10,52KG,29.3,100,1/2/2000,382.87,RAIL,GR,1308,372,RR,22.9,LWR,STRAIGHT,3,14/6/2015
NR,MB,BE-MB,UP,11/9/2020,12:20,52KG,34.62,100,1/12/2018,64.46,LWR,GR,1340,378,RR,22.9,SWR,STRAIGHT,3,9/7/2020
NR,MB,BE-MB,UP,18/12/2020,7:20,52KG,34.62,100,1/12/2008,384.59,SEJ,GR,1356,381,RR,22.9,LWR,STRAIGHT,3,18/11/2020
NR,MB,BE-MB,UP,3/11/2017,8:25,52KG,34.02,100,1/2/2000,432.14,RAIL,GR,1308,394,RR,22.9,LWR,STRAIGHT,3,6/10/2017
NR,MB,BE-MB,UP,29/11/2018,7:00,52KG,35.16,100,1/12/2008,306.55,SEJ,GR,1358,398,LR,22.9,LWR,STRAIGHT,3,8/9/2018
NR,MB,BE-MB,UP,27/11/2022,9:00,60KG,57.12,100,1/1/2014,294.97,SEJ,OBS Joggled Plate,1335,404,LR,22.9,LWR,STRAIGHT,3,10/10/2022
NR,MB,BE-MB,UP,8/7/2018,6:10,52KG,35.16,100,1/5/2006,356.69,SEJ,GR,1397,404,RR,22.9,SWR,CURVE,3,25/6/2018
NR,MB,BE-MB,UP,9/8/2019,12:50,52KG,34.62,100,1/12/2007,357.59,SEJ,GR,1380,407,LR,22.9,SWR,STRAIGHT,3,18/6/2019
NR,MB,BE-MB,UP,17/3/2019,6:30,52KG,34.62,100,1/11/2014,140.36,SEJ,GR,1308,415,RR,22.9,LWR,CURVE,3,12/2/2019
NR,MB,BE-MB,UP,17/3/2019,6:30,52KG,34.62,100,1/11/2014,140.36,SEJ,GR,1308,415,RR,22.9,LWR,CURVE,3,12/2/2019
NR,MB,BE-MB,UP,25/5/2019,7:05,52KG,34.62,100,1/8/2006,381.83,SEJ,GR,1393,422,LR,22.9,LWR,CURVE,3,21/5/2019
NR,MB,BE-MB,UP,5/1/2020,8:08,52KG,34.62,100,1/1/2014,347.33,SEJ,GR,1359,424,LR,22.9,FP/SR,STRAIGHT,3,1/12/2019
NR,MB,BE-MB,UP,7/12/2019,9:40,52KG,34.62,100,1/2/2007,390.79,SEJ,GR,1326,429,LR,22.9,LWR,STRAIGHT,3,9/9/2019
NR,MB,BE-MB,UP,28/12/2019,7:50,52KG,34.62,100,1/10/2005,413.48,SEJ,GR,1359,430,RR,22.9,FP/SR,STRAIGHT,3,1/12/2019
NR,MB,BE-MB,UP,12/11/2019,19:50,52KG,34.62,100,1/5/2005,411.57,SEJ,GR,1397,434,RR,22.9,SWR,CURVE,3,15/10/2019
NR,MB,BE-MB,UP,6/11/2018,9:00,52KG,35.16,100,1/12/2008,306.55,SEJ,OBS Joggled Plate,1357,438,LR,22.9,LWR,STRAIGHT,3,8/9/2018
NR,MB,BE-MB,UP,18/10/2020,3:35,52KG,34.62,100,1/2/2007,420.09,SEJ,GR,1326,450,LR,22.9,LWR,STRAIGHT,3,1/9/2020
NR,MB,BE-MB,UP,20/11/2020,6:35,52KG,34.62,100,1/10/2005,445.71,SEJ,GR,1359,450,RR,22.9,FP/SR,STRAIGHT,3,18/11/2020
NR,MB,BE-MB,UP,2/1/2021,11:55,52KG,57.6,100,1/10/2005,451.57,SEJ,GR,1359,453,RR,22.9,FP/SR,STRAIGHT,3,18/11/2020
NR,MB,BE-MB,UP,8/7/2019,8:15,52KG,34.62,100,1/1/2014,328.23,SEJ,GR,1359,459,LR,22.9,FP/SR,STRAIGHT,3,5/6/2019
